dataset,model,train_epochs,selectionType,order,HessType,approxType,run,orig_trainset_size,delta,epsilon,l2_reg,val_acc_before,val_loss_before,scrub_list,n_removals,bad_sample,time,val_acc_after,val_loss_after,sample_loss_before,sample_loss_after,sample_gradnorm_before,sample_gradnorm_after,slices_to_update,y_true
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[26247],0,0,1713853595.1358435,0.9528,0.17216229648329318,0.0019238550448790193,0.001921832445077598,0.06296636114025375,0.06293698548060853,3,6
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[35067],1,0,1713853612.2416,0.9529,0.17219715332612395,0.016625547781586647,0.016625547781586647,0.7223770078109968,0.7223770078109968,2,9
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[34590],2,0,1713853634.8303788,0.9532,0.17233257377520203,0.14178581535816193,0.14310084283351898,6.8305399768415285,6.8903915943824705,2,5
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[16668],3,0,1713853650.128994,0.9533,0.17253215964883567,0.039338961243629456,0.03939385712146759,0.7308471910660596,0.7319072340333443,3,1
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[12196],4,0,1713853657.1453342,0.9535,0.17270188541151582,0.04275505244731903,0.04195999726653099,1.6325541123359322,1.602557061991774,2,2
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[2600],5,0,1713853666.5073254,0.9534,0.17273855293169618,0.31900539994239807,0.34770357608795166,8.560043646975728,9.251936962207031,5,8
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[9047],6,0,1713853673.7530084,0.953,0.17283655204810203,0.012579851783812046,0.011538438498973846,0.462751902102295,0.42193976900324637,4,3
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[2206],7,0,1713853680.5076518,0.9533,0.17288573989644646,0.012737583369016647,0.0127692436799407,0.4553498707513847,0.45631675287422574,3,9
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[25607],8,0,1713853687.2357428,0.9531,0.17275593713857235,0.04171808436512947,0.04088180884718895,0.8930137988820742,0.8764111640146611,4,1
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[11606],9,0,1713853696.0437932,0.9524,0.17291384604759513,0.13303261995315552,0.1373119205236435,3.3534232202326213,3.454052899357911,3,5
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[3624],10,0,1713853703.7622805,0.9527,0.17310570627450944,2.910461902618408,2.9363863468170166,33.92221781225293,33.91475443836608,4,3
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[43027],11,0,1713853710.4615242,0.9531,0.17312976624816656,0.0012911563972011209,0.001327943871729076,0.04711330779964374,0.04855955606920822,2,4
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[15190],12,0,1713853721.3970103,0.9532,0.17324179424904287,0.0354214683175087,0.0355183444917202,1.2891988642077186,1.2944541579566704,3,1
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[25816],13,0,1713853753.3333452,0.9532,0.17336864336393773,0.012216504663228989,0.012099678628146648,0.34539915743109023,0.34223356669156835,4,1
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[26370],14,0,1713853763.2695868,0.9529,0.1736698154825717,0.003538420656695962,0.0035303430631756783,0.12809149845514375,0.12802182948292912,3,0
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[1281],15,0,1713853768.4259434,0.9532,0.17348726172931492,0.19246308505535126,0.17566770315170288,6.264801052309354,5.698594320661628,2,2
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[29433],16,0,1713853775.5443375,0.9531,0.1735006866976619,0.010007210075855255,0.010377966798841953,0.3838538215725792,0.39689986668892735,3,5
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[36256],17,0,1713853781.888256,0.9532,0.17384137213230133,0.016314687207341194,0.015694551169872284,0.5285423805788135,0.5077033185188613,3,1
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[34217],18,0,1713853788.5299885,0.9523,0.17477749693207442,0.034802019596099854,0.03488824889063835,1.382488941368943,1.3846532374951097,3,7
mnist,Logistic2NN,50,Random,Hessian,Sekhari,FD,1,50000,0.01,0.1,0.01,0.9526,0.17221427103504539,[39950],19,0,1713853793.6228774,0.9525,0.1748374945484102,0.03954054042696953,0.039792489260435104,1.6922093167093624,1.701838980817487,2,8
